row_id,population_code,population,indicator_code,indicator,unit_code,unit,geo_code,geo,2021,2023
13047,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,EU27_2020,European Union - 27 countries (from 2020),33.51,38.49 e
13048,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,FI,Finland,61.04,58.32
13049,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,FR,France,43.32,37.54
13050,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,HR,Croatia,31.57,42.37
13051,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,HU,Hungary,26.51,35.17
13052,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,IE,Ireland,45.59,:
13053,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,IS,Iceland,50.99,:
13054,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,IT,Italy,41.23,42.38
13055,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,LT,Lithuania,39.64,41.28
13056,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,LU,Luxembourg,35.27,35.07
13057,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,LV,Latvia,39.48,33.85
13058,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,ME,Montenegro,21.5,25.84
13059,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,MK,North Macedonia,5.84,:
13060,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,MT,Malta,30.05,36.94
13061,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,NL,Netherlands,57.32,60.69
13062,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,NO,Norway,53.2,53.72
13063,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,PL,Poland,33.31,41.03
13064,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,PT,Portugal,14.71,15.23
13065,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,RO,Romania,15.72,17.92
13066,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,RS,Serbia,28,37.15
13067,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,SE,Sweden,45.32,45.56
13068,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,SI,Slovenia,30.74,37.24
13069,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,SK,Slovakia,23.56,23.1
13070,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,TR,Türkiye,16.39,17.44
13071,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,AL,Albania,6.93,:
13072,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,AT,Austria,44.56,41.45
13073,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,BA,Bosnia and Herzegovina,21.58,32
13074,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,BE,Belgium,11.64,29.5
13075,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,BG,Bulgaria,23.31,27.66
13076,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,CH,Switzerland,38.27,44.75
13077,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,CY,Cyprus,46.15,52.4
13078,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,CZ,Czechia,14.94,39.02 b
13079,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,DE,Germany,21.74,40.6
13080,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,DK,Denmark,47.5,49.79
13081,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,EA,Euro area,37.72,41.61 e
13082,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,EE,Estonia,37.66,44.63
13083,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,EL,Greece,29.45,28.88
13084,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,ES,Spain,43.1,43.77
13085,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,EU27_2020,European Union - 27 countries (from 2020),36.12,40.70 e
13086,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,FI,Finland,61.64,58.44
13087,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,FR,France,45.49,39.19
13088,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,HR,Croatia,37.11,48.35
13089,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,HU,Hungary,28.26,36.48
13090,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,IE,Ireland,45.89,:
13091,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,IS,Iceland,51.24,:
13092,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,IT,Italy,48.22,46.71
13093,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,LT,Lithuania,42.58,43.55
13094,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,LU,Luxembourg,35.6,35.11
13095,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,LV,Latvia,41.35,35.16
13096,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,ME,Montenegro,24.86,28.04
13097,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,MK,North Macedonia,6.54,:
13098,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,MT,Malta,32.13,37.92
13099,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,NL,Netherlands,59.15,60.84
13100,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,NO,Norway,53.26,53.72
13101,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,PL,Poland,36.38,44.28
13102,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,PT,Portugal,16.8,16.66
13103,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,RO,Romania,17.69,19.24
13104,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,RS,Serbia,31.91,40.42
13105,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,SE,Sweden,46.26,46.44
13106,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,SI,Slovenia,32.55,39.41
13107,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,SK,Slovakia,25.41,24.65
13108,F_Y25_64,Female age 25-64,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,TR,Türkiye,20.88,20.39
13109,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,AL,Albania,18.45,:
13110,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,AT,Austria,45.69,47.16
13111,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,BA,Bosnia and Herzegovina,9.95,18.91
13112,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,BE,Belgium,23.56,26.28
13113,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,BG,Bulgaria,18.55,21.9
13114,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,CH,Switzerland,36.07,37.22
13115,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,CY,Cyprus,15.18,36.72
13116,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,CZ,Czechia,28.97,30.5
13117,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,DE,Germany,30.65,35.67
13118,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,DK,Denmark,29.46,30.57
13119,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,EA,Euro area,35.03,36.46 e
13120,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,EE,Estonia,36.76,41.98
13121,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,EL,Greece,19.77,21.04
13122,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,ES,Spain,39.8,41.01
13123,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,EU27_2020,European Union - 27 countries (from 2020),32.14,34.19 e
13124,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,FI,Finland,58.25,65.82
13125,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,FR,France,41.71,39.57
13126,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,HR,Croatia,23.48,15.99
13127,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,HU,Hungary,21.11,25.86
13128,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,IE,Ireland,46.5,:
13129,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,IS,Iceland,42.31,:
13130,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,IT,Italy,27.66,28.89
13131,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,LT,Lithuania,41.15,41.07
13132,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,LU,Luxembourg,43.82,38.53
13133,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,LV,Latvia,25.04,21.29
13134,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,ME,Montenegro,15.24,28.28
13135,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,MK,North Macedonia,7.59,:
13136,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,MT,Malta,33.94,36.58
13137,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,NL,Netherlands,46.32,50.21
13138,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,NO,Norway,36.8,40.63
13139,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,PL,Poland,22.77,29.33
13140,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,PT,Portugal,42.79,42.29
13141,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,RO,Romania,14.9,16.09
13142,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,RS,Serbia,17.55,1.38
13143,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,SE,Sweden,31.96,31.3
13144,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,SI,Slovenia,29.36,31.51
13145,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,SK,Slovakia,20.7,20.02
13146,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,TR,Türkiye,19.47,24.02
13147,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,AL,Albania,22.86,:
13148,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,AT,Austria,47.68,48.61
13149,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,BA,Bosnia and Herzegovina,12.39,20.6
13150,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,BE,Belgium,25,27.27
13151,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,BG,Bulgaria,22.52,25.01
13152,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,CH,Switzerland,36.46,37.32
13153,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,CY,Cyprus,16.02,38.05
13154,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,CZ,Czechia,30.44,31.56
13155,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,DE,Germany,32.57,37.95
13156,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,DK,Denmark,29.5,30.86
13157,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,EA,Euro area,37.63,38.50 e
13158,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,EE,Estonia,38.11,42.87
13159,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,EL,Greece,23.19,23.18
13160,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,ES,Spain,40.99,41.89
13161,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,EU27_2020,European Union - 27 countries (from 2020),34.64,36.15 e
13162,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,FI,Finland,58.82,65.95
13163,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,FR,France,43.8,41.3
13164,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,HR,Croatia,27.59,18.24
13165,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,HU,Hungary,22.51,26.82
13166,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,IE,Ireland,46.81,:
13167,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,IS,Iceland,42.52,:
13168,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,IT,Italy,32.35,31.84
13169,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,LT,Lithuania,44.2,43.33
13170,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,LU,Luxembourg,44.23,38.58
13171,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,LV,Latvia,26.22,22.11
13172,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,ME,Montenegro,17.62,30.69
13173,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,MK,North Macedonia,8.5,:
13174,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,MT,Malta,36.29,37.55
13175,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,NL,Netherlands,47.79,50.34
13176,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,NO,Norway,36.84,40.63
13177,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,PL,Poland,24.87,31.65
13178,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,PT,Portugal,48.85,46.27
13179,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,RO,Romania,16.76,17.27
13180,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,RS,Serbia,19.99,1.5
13181,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,SE,Sweden,32.62,31.91
13182,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,SI,Slovenia,31.09,33.34
13183,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,SK,Slovakia,22.32,21.37
13184,F_Y25_64,Female age 25-64,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND_IU3,% people who have used the internet in the last 3 months,TR,Türkiye,24.79,28.1
13185,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,AL,Albania,24.27,:
13186,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,AT,Austria,52.11,54.22
13187,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,BA,Bosnia and Herzegovina,33.46,48.27
13188,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,BE,Belgium,39.6,42.67
13189,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,BG,Bulgaria,24.74,28.44
13190,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,CH,Switzerland,58.53,63.01
13191,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,CY,Cyprus,55.09,52.75
13192,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,CZ,Czechia,48.64,62.26
13193,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,DE,Germany,40.64,50.32
13194,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,DK,Denmark,59.98,60.87
13195,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,EA,Euro area,50.43,52.76 e
13196,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,EE,Estonia,49.11,56.19
13197,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,EL,Greece,42.26,44.47
13198,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,ES,Spain,61.4,63.54
13199,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,EU27_2020,European Union - 27 countries (from 2020),48.03,51.49 e
13200,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,FI,Finland,72.56,79.01
13201,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,FR,France,57.03,51.35
13202,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,HR,Croatia,41,45.1
13203,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,HU,Hungary,31.17,37.16
13204,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,IE,Ireland,58.8,:
13205,F_Y25_64,Female age 25-64,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,IS,Iceland,72.47,:
