row_id,population_code,population,indicator_code,indicator,unit_code,unit,geo_code,geo,2021,2023
5545,F_I0_2,Female with low formal education,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,SK,Slovakia,15.06,19.1
5546,F_I0_2,Female with low formal education,I_CCONF1,"Changed the settings of software, app or device, last 3 months",PC_IND,% people,TR,Türkiye,7.62,8.31
5585,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,AL,Albania,9.39,
5586,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,AT,Austria,26.47,27.78
5587,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,BA,Bosnia and Herzegovina,2.76,7.3
5588,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,BE,Belgium,12.92,14.07
5589,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,BG,Bulgaria,7.94,11.3
5590,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,CH,Switzerland,20.94,24.78
5591,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,CY,Cyprus,7.11,13.04
5592,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,CZ,Czechia,29.06,34.49
5593,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,DE,Germany,22.0,23.66
5594,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,DK,Denmark,21.74,21.9
5595,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,EA,Euro area,20.79,
5596,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,EE,Estonia,29.67,50.77
5597,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,EL,Greece,2.16,11.28
5598,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,ES,Spain,24.56,26.92
5599,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,EU27_2020,European Union - 27 countries (from 2020),20.39,
5600,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,FI,Finland,52.4,61.19
5601,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,FR,France,25.61,25.77
5602,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,HR,Croatia,6.27,5.05
5603,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,HU,Hungary,15.69,17.64
5604,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,IE,Ireland,,
5605,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,IS,Iceland,30.9,
5606,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,IT,Italy,13.25,14.86
5607,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,LT,Lithuania,46.87,50.7
5608,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,LU,Luxembourg,31.14,22.3
5609,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,LV,Latvia,30.62,27.87
5610,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,ME,Montenegro,13.65,21.47
5611,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,MK,North Macedonia,1.54,
5612,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,MT,Malta,18.59,16.87
5613,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,NL,Netherlands,33.64,32.9
5614,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,NO,Norway,31.28,39.36
5615,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,PL,Poland,29.66,28.96
5616,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,PT,Portugal,17.52,15.94
5617,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,RO,Romania,9.4,8.05
5618,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,RS,Serbia,11.03,1.39
5619,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,SE,Sweden,33.01,33.78
5620,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,SI,Slovenia,16.04,19.0
5621,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,SK,Slovakia,16.05,14.19
5622,F_I0_2,Female with low formal education,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,TR,Türkiye,9.85,12.63
5661,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,AL,Albania,12.24,
5662,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,AT,Austria,31.04,35.29
5663,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,BA,Bosnia and Herzegovina,7.75,13.68
5664,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,BE,Belgium,23.25,23.97
5665,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,BG,Bulgaria,9.17,11.55
5666,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,CH,Switzerland,39.26,50.28
5667,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,CY,Cyprus,22.64,20.85
5668,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,CZ,Czechia,40.94,48.99
5669,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,DE,Germany,25.87,31.47
5670,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,DK,Denmark,46.77,52.88
5671,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,EA,Euro area,29.79,
5672,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,EE,Estonia,41.65,53.35
5673,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,EL,Greece,11.53,13.71
5674,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,ES,Spain,35.79,41.75
5675,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,EU27_2020,European Union - 27 countries (from 2020),29.16,
5676,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,FI,Finland,60.15,69.67
5677,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,FR,France,36.63,34.59
5678,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,HR,Croatia,7.37,12.45
5679,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,HU,Hungary,12.93,21.06
5680,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,IE,Ireland,,
5681,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,IS,Iceland,56.22,
5682,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,IT,Italy,24.41,25.46
5683,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,LT,Lithuania,50.59,53.55
5684,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,LU,Luxembourg,33.65,33.07
5685,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,LV,Latvia,49.41,34.64
5686,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,ME,Montenegro,31.69,41.47
5687,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,MK,North Macedonia,10.49,
5688,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,MT,Malta,33.6,32.12
5689,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,NL,Netherlands,51.02,57.23
5690,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,NO,Norway,60.07,64.6
5691,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,PL,Poland,42.72,45.66
5692,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,PT,Portugal,11.58,11.08
5693,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,RO,Romania,11.25,11.68
5694,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,RS,Serbia,19.61,19.97
5695,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,SE,Sweden,50.59,47.95
5696,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,SI,Slovenia,21.75,23.92
5697,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,SK,Slovakia,22.92,14.82
5698,F_I0_2,Female with low formal education,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,TR,Türkiye,13.32,15.37
5737,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,AL,Albania,5.96,
5738,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,AT,Austria,21.99,20.0
5739,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,BA,Bosnia and Herzegovina,4.81,9.49
5740,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,BE,Belgium,21.56,19.51
5741,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,BG,Bulgaria,7.43,7.6
5742,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,CH,Switzerland,22.86,27.64
5743,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,CY,Cyprus,13.17,13.3
5744,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,CZ,Czechia,28.24,37.84
5745,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,DE,Germany,15.66,14.1
5746,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,DK,Denmark,40.2,33.87
5747,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,EA,Euro area,19.97,
5748,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,EE,Estonia,30.28,40.82
5749,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,EL,Greece,5.15,12.93
5750,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,ES,Spain,20.08,26.39
5751,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,EU27_2020,European Union - 27 countries (from 2020),20.31,
5752,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,FI,Finland,50.24,55.37
5753,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,FR,France,27.49,26.57
5754,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,HR,Croatia,5.63,9.1
5755,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,HU,Hungary,11.99,17.93
5756,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,IE,Ireland,,
5757,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,IS,Iceland,34.72,
5758,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,IT,Italy,16.22,16.43
5759,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,LT,Lithuania,38.07,52.01
5760,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,LU,Luxembourg,18.21,19.72
5761,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,LV,Latvia,39.57,30.09
5762,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,ME,Montenegro,14.89,30.92
5763,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,MK,North Macedonia,6.82,
5764,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,MT,Malta,15.41,16.28
5765,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,NL,Netherlands,34.76,35.28
5766,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,NO,Norway,48.35,54.35
5767,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,PL,Poland,39.53,36.26
5768,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,PT,Portugal,12.74,12.17
5769,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,RO,Romania,10.13,10.42
5770,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,RS,Serbia,7.82,11.9
5771,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,SE,Sweden,41.78,42.05
5772,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,SI,Slovenia,22.73,21.74
5773,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,SK,Slovakia,25.73,24.13
5774,F_I0_2,Female with low formal education,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,TR,Türkiye,3.45,4.13
5813,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,AL,Albania,2.71,
5814,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,AT,Austria,5.75,1.98
5815,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,BA,Bosnia and Herzegovina,0.12,0.0
5816,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,BE,Belgium,0.82,0.88
5817,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,BG,Bulgaria,0.19,0.04
5818,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,CH,Switzerland,3.38,7.05
5819,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,CY,Cyprus,1.15,0.85
5820,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,CZ,Czechia,3.11,3.61
5821,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,DE,Germany,1.75,2.08
5822,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,DK,Denmark,8.71,6.15
5823,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,EA,Euro area,2.21,
5824,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,EE,Estonia,2.07,5.78
5825,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,EL,Greece,0.0,0.0
5826,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,ES,Spain,2.53,2.95
5827,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,EU27_2020,European Union - 27 countries (from 2020),2.33,
5828,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,FI,Finland,4.1,9.03
5829,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,FR,France,3.03,4.38
5830,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,HR,Croatia,2.64,1.29
5831,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,HU,Hungary,1.4,2.7
5832,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,IE,Ireland,,
5833,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,IS,Iceland,1.21,
5834,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,IT,Italy,1.88,1.84
5835,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,LT,Lithuania,4.0,13.07
5836,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,LU,Luxembourg,0.87,1.16
5837,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,LV,Latvia,6.74,3.56
5838,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,ME,Montenegro,4.01,5.94
5839,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,MK,North Macedonia,0.36,
5840,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,MT,Malta,2.98,5.4
5841,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,NL,Netherlands,2.19,4.44
5842,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,NO,Norway,5.92,8.41
5843,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,PL,Poland,6.03,4.6
5844,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,PT,Portugal,1.53,2.38
5845,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,RO,Romania,0.54,0.2
5846,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,RS,Serbia,0.0,7.01
5847,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,SE,Sweden,3.07,2.04
5848,F_I0_2,Female with low formal education,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,SI,Slovenia,3.37,3.91
