row_id,population_code,population,indicator_code,indicator,unit_code,unit,geo_code,geo,2021,2023
21105,IND_DEG1,Live in cities,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,RO,Romania,19.31,22.61
21106,IND_DEG1,Live in cities,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,SE,Sweden,37.84,40.44
21107,IND_DEG1,Live in cities,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,SI,Slovenia,36.64,32.59
21108,IND_DEG1,Live in cities,I_CEPVA1,"Edited photos, video or audio files, last 3 months",PC_IND,% people,SK,Slovakia,30.61,26.73
21143,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,AT,Austria,61.28,64.06
21144,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,BA,Bosnia and Herzegovina,:,45.98
21145,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,BE,Belgium,46.54,46.9
21146,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,BG,Bulgaria,33.19,34.1
21147,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,CH,Switzerland,66.51,67.5
21148,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,CY,Cyprus,47.5,47.03
21149,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,CZ,Czechia,53.85,66.21
21150,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,DE,Germany,49.28,57.8
21151,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,DK,Denmark,71.74,72.64
21152,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,EA,Euro area,57.63,59.81 e
21153,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,EE,Estonia,56.4,59.25
21154,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,EL,Greece,46.99,48.9
21155,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,ES,Spain,64.74,66.68
21156,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,EU27_2020,European Union - 27 countries (from 2020),56.03,58.78 e
21157,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,FI,Finland,76.39,82.98
21158,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,FR,France,62.95,59.28
21159,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,HR,Croatia,49.01,60.41
21160,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,HU,Hungary,44.97,53.28
21161,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,IE,Ireland,68.69,:
21162,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,IS,Iceland,74.56,:
21163,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,IT,Italy,53.14,54.27
21164,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,LT,Lithuania,51.88,52.73
21165,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,LU,Luxembourg,67.26,63.37
21166,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,LV,Latvia,49.4,46.67
21167,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,MK,North Macedonia,35.1,:
21168,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,MT,Malta,60.47,62.35
21169,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,NL,Netherlands,73.3,78.18
21170,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,NO,Norway,79.39,81.73
21171,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,PL,Poland,51.2,60.67
21172,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,PT,Portugal,41.89,42.38
21173,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,RO,Romania,33.31,32.68
21174,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,SE,Sweden,72.23,70.05
21175,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,SI,Slovenia,49.61,42.55
21176,IND_DEG1,Live in cities,I_CINSAPP1,"Downloaded or installed software or apps, last 3 months",PC_IND,% people,SK,Slovakia,51.62,45.56
21211,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,AT,Austria,56.53,51.84
21212,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,BA,Bosnia and Herzegovina,:,28.17
21213,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,BE,Belgium,46.12,46.06
21214,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,BG,Bulgaria,28.5,30.31
21215,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,CH,Switzerland,47.88,51.42
21216,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,CY,Cyprus,35.87,49.08
21217,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,CZ,Czechia,40.76,53.01
21218,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,DE,Germany,29,31.05
21219,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,DK,Denmark,66.75,55.64
21220,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,EA,Euro area,45.48,45.68 e
21221,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,EE,Estonia,42.51,51.22
21222,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,EL,Greece,37.72,36.47
21223,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,ES,Spain,52.94,55.69
21224,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,EU27_2020,European Union - 27 countries (from 2020),44.56,45.26 e
21225,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,FI,Finland,62.7,63.96
21226,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,FR,France,53.45,51.21
21227,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,HR,Croatia,35.02,38.84
21228,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,HU,Hungary,34.96,43.6
21229,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,IE,Ireland,57.39,:
21230,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,IS,Iceland,49.26,:
21231,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,IT,Italy,42.89,44.82
21232,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,LT,Lithuania,38.03,35.73
21233,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,LU,Luxembourg,50.21,46.11
21234,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,LV,Latvia,36.4,36.77
21235,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,MK,North Macedonia,24.98,:
21236,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,MT,Malta,36.6,42.02
21237,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,NL,Netherlands,58.04,57.43
21238,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,NO,Norway,71.62,76.13
21239,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,PL,Poland,40.92,43.9
21240,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,PT,Portugal,50.61,51.12
21241,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,RO,Romania,31.72,32.23
21242,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,SE,Sweden,56.89,57.48
21243,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,SI,Slovenia,48.1,41.8
21244,IND_DEG1,Live in cities,I_CPRES2,"Created files integrating elements such as text, pictures, tables, charts, animations or sound, last 3 months",PC_IND,% people,SK,Slovakia,46.33,43.87
21279,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,AT,Austria,13.55,12.92
21280,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,BA,Bosnia and Herzegovina,:,3.76
21281,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,BE,Belgium,5.17,5.8
21282,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,BG,Bulgaria,1.89,2.19
21283,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,CH,Switzerland,10.79,12.59
21284,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,CY,Cyprus,8.82,8.35
21285,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,CZ,Czechia,7.75,9.93
21286,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,DE,Germany,6.25,7.21
21287,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,DK,Denmark,13.71,15.73
21288,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,EA,Euro area,7.76,8.79 e
21289,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,EE,Estonia,8.1,11.1
21290,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,EL,Greece,4.44,4.81
21291,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,ES,Spain,8.66,10.13
21292,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,EU27_2020,European Union - 27 countries (from 2020),7.55,8.64 e
21293,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,FI,Finland,12.94,15.63
21294,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,FR,France,7.76,8.9
21295,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,HR,Croatia,4.98,7.96
21296,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,HU,Hungary,5.65,7.77
21297,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,IE,Ireland,12.08,:
21298,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,IS,Iceland,10.5,:
21299,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,IT,Italy,6.58,7.04
21300,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,LT,Lithuania,7.06,7.66
21301,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,LU,Luxembourg,9.61,12.75
21302,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,LV,Latvia,4.95,5.89
21303,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,MK,North Macedonia,7.04,:
21304,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,MT,Malta,8.18,8.72
21305,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,NL,Netherlands,11.52,13.83
21306,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,NO,Norway,16.66,17.84
21307,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,PL,Poland,6.98,8.24
21308,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,PT,Portugal,8.5,11
21309,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,RO,Romania,1.97,3.33
21310,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,SE,Sweden,13.75,14.28
21311,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,SI,Slovenia,8.97,7.09
21312,IND_DEG1,Live in cities,I_CPRG2,"Written code in a programming language, last 3 months",PC_IND,% people,SK,Slovakia,9.07,8.53
21347,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,AT,Austria,66.12,63.54
21348,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,BA,Bosnia and Herzegovina,:,44.02
21349,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,BE,Belgium,57.3,56.58
21350,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,BG,Bulgaria,39.55,41.02
21351,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,CH,Switzerland,68.99,69.96
21352,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,CY,Cyprus,56.76,47.16
21353,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,CZ,Czechia,63.75,71.4
21354,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,DE,Germany,52.26,56.33
21355,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,DK,Denmark,53.21,50.93
21356,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,EA,Euro area,58.86,58.01 e
21357,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,EE,Estonia,55.32,64.72
21358,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,EL,Greece,61.53,65.77
21359,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,ES,Spain,60.08,56.79
21360,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,EU27_2020,European Union - 27 countries (from 2020),57.49,56.91 e
21361,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,FI,Finland,77.64,77.66
21362,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,FR,France,65.15,59.62
21363,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,HR,Croatia,51.9,59.9
21364,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,HU,Hungary,60.37,65.56
21365,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,IE,Ireland,65.39,:
21366,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,IS,Iceland,79.8,:
21367,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,IT,Italy,47.99,48.68
21368,IND_DEG1,Live in cities,I_CWRD1,"Used word processing software, last 3 months",PC_IND,% people,LT,Lithuania,54.9,53.08
